place_id,name,site,type,borough,street,city,zip,state,latitude,longitude,rating,reviews,reviews_per_score_1,reviews_per_score_2,reviews_per_score_3,reviews_per_score_4,reviews_per_score_5,photos_count,business_status,range,verified
ChIJD_TV4nTXDIgRKsl6834pCaE,The Courier Cafe,http://thecouriercafe.com/,Restaurant,,111 N Race St,Urbana,61801,Illinois,40.1129482,-88.2092174,4.5,1761.0,47.0,30.0,115.0,397.0,1172.0,898,OPERATIONAL,$$,True
ChIJD9ldZ9jZDIgRMUYeLZxDdPQ,Urbana Garden Family Restaurant,http://urbanagardenrestaurant.com/,American restaurant,,810 W Killarney St,Urbana,61801,Illinois,40.1329614,-88.2187966,4.4,1445.0,42.0,36.0,129.0,361.0,877.0,239,OPERATIONAL,$,True
ChIJ14I1w3XXDIgRsIxIOTftS4Q,Silvercreek,https://www.couriersilvercreek.com/,Restaurant,,402 N Race St,Urbana,61801,Illinois,40.1154972,-88.2088083,4.5,843.0,21.0,25.0,52.0,150.0,595.0,515,OPERATIONAL,$$$,True
ChIJA8eR9SjYDIgRGxQ28fd1aBg,Cracker Barrel Old Country Store,https://www.crackerbarrel.com/Locations/States/il/urbana/129/?utm_source=google,American restaurant,,2101 N Kenyon Rd,Urbana,61802,Illinois,40.1334615,-88.1995424,4.4,2948.0,121.0,91.0,235.0,642.0,1859.0,684,OPERATIONAL,$$,True
ChIJO6srX0zXDIgRaywVouCA2i8,Big Grove Tavern,http://www.biggrovetavern.com/,American restaurant,Downtown Champaign,1 E Main St,Champaign,61820,Illinois,40.1182209,-88.2432489,4.2,1008.0,63.0,61.0,93.0,209.0,582.0,617,OPERATIONAL,$$,True
ChIJE5Nmc3XXDIgRhwsnwfzxo_A,Bunny's Tavern,http://bunnystavern.com/,Restaurant,,119 W Water St,Urbana,61801,Illinois,40.1131973,-88.2083191,4.6,952.0,17.0,10.0,52.0,197.0,676.0,243,OPERATIONAL,$,True
ChIJhSqTw0zXDIgRMODsV6mmjRM,Farren's Pub & Eatery,http://www.farrenspub.com/,Restaurant,Downtown Champaign,117 N Walnut St,Champaign,61820,Illinois,40.1171104,-88.2424996,4.5,1254.0,29.0,30.0,71.0,273.0,851.0,382,OPERATIONAL,$$,True
ChIJFeza-BPXDIgR4As0XIHLEds,Basil Thai At Urbana,https://orders.cake.net/10200534,Thai restaurant,,701 S Gregory St # B,Urbana,61801,Illinois,40.1064277,-88.2217282,4.0,295.0,24.0,14.0,39.0,84.0,134.0,176,OPERATIONAL,$$,True
ChIJuVct82nXDIgRKdGAHV-QyDc,Perkins Restaurant & Bakery,https://perkinsrestaurants.com/locations/us/il/urbana/1214-west-university-ave,Restaurant,,1214 W University Ave,Urbana,61801,Illinois,40.116668,-88.2254413,4.2,1457.0,95.0,57.0,155.0,365.0,785.0,474,OPERATIONAL,$$,True
ChIJ8UWzHXXXDIgR00NCwWoTlyE,Siam Terrace,https://www.siamterraceurbana.com/,Thai restaurant,,212 W Main St,Urbana,61801,Illinois,40.1125615,-88.2094247,4.5,554.0,14.0,14.0,29.0,123.0,374.0,379,OPERATIONAL,$$,True
ChIJ5XpwPFjXDIgRCY3607Fh-Ho,Dubai Grill,https://middleeasternfoodurbana.com/,Middle Eastern restaurant,,701 S Gregory St,Urbana,61801,Illinois,40.1068935,-88.2220418,4.7,241.0,8.0,3.0,2.0,20.0,208.0,195,OPERATIONAL,$,True
ChIJa-iP-hPXDIgRLvfnTZl_kcQ,Bab Plus Restaurant,,Korean restaurant,,700 S Gregory St,Urbana,61801,Illinois,40.1066536,-88.2212943,4.1,213.0,21.0,6.0,16.0,56.0,114.0,129,OPERATIONAL,$$,True
ChIJSRtSeD_XDIgRcxA5WTCwY5A,Shawarma Joint,https://www.shawarma-joint.com/,Middle Eastern restaurant,,102 E University Ave,Urbana,61801,Illinois,40.1167494,-88.20718,4.8,191.0,4.0,2.0,1.0,14.0,170.0,107,OPERATIONAL,$$,True
ChIJC7w_krzXDIgRUnmf5TuPvbY,Huaraches Moroleon,http://huarachesmoroleon.com/,Mexican restaurant,,805 Philo Rd,Urbana,61801,Illinois,40.105816,-88.195171,4.6,1494.0,48.0,26.0,70.0,246.0,1104.0,473,OPERATIONAL,$,True
ChIJ0dkECHXXDIgRGAondTSj7io,Masijta Grill korean BBQ,https://www.masijtakbbq.com/,Korean restaurant,,202 N Race St,Urbana,61801,Illinois,40.1135718,-88.2087615,4.0,528.0,76.0,20.0,37.0,103.0,292.0,680,OPERATIONAL,$$,True
ChIJxZkDMBTXDIgRbMTuiFFufRk,The Bread Company,http://www.thebread.co/,Bistro,,706 S Goodwin Ave,Urbana,61801,Illinois,40.1067362,-88.2236159,4.6,636.0,13.0,9.0,26.0,126.0,462.0,377,OPERATIONAL,$$,True
ChIJ0RjfKwvXDIgRDixT8Jliqo4,Sakura Japanese Cuisine,https://www.sakurajapanesecuisineil.com/,Japanese restaurant,,132 W Main St,Urbana,61801,Illinois,40.1126383,-88.2086159,4.5,214.0,7.0,9.0,15.0,28.0,155.0,366,OPERATIONAL,$$,True
ChIJFeza-BPXDIgRj8B2k8NcRPA,KoFusion Urbana,https://www.toasttab.com/kofusioncampus,Restaurant,,701 S Gregory St,Urbana,61801,Illinois,40.1067198,-88.2217306,4.2,234.0,10.0,7.0,24.0,69.0,124.0,160,OPERATIONAL,$$,True
ChIJu5mT_BPXDIgRuEyU_ff60ms,bb.q Chicken Urbana Champaign,https://bbqchicken.com/locations/,Chicken restaurant,,700 S Gregory St,Urbana,61801,Illinois,40.1063894,-88.2213028,3.7,139.0,24.0,7.0,20.0,27.0,61.0,168,OPERATIONAL,$,True
ChIJLa-j7nXXDIgRBZftQBHIiNY,Broadway Food Hall,http://broadwayfoodhall.com/,Restaurant,,401 N Broadway Ave,Urbana,61801,Illinois,40.1151812,-88.2080223,4.6,352.0,1.0,7.0,22.0,78.0,244.0,263,OPERATIONAL,,True
ChIJrXSRUy3XDIgR-6EoS_H1C4I,Wood N’ Hog BBQ,https://www.facebook.com/WoodNHogBarbecue/,Barbecue restaurant,,101 W University Ave,Urbana,61801,Illinois,40.1162086,-88.2078958,4.1,319.0,30.0,19.0,36.0,41.0,193.0,63,OPERATIONAL,$$,True
ChIJcZx2tmXXDIgRTxQF2U4L_x4,Culver’s,http://www.culvers.com/restaurants/urbana-il-w-university-ave?utm_source=Google,American restaurant,,201 W University Ave,Urbana,61801,Illinois,40.1160926,-88.209587,4.5,846.0,27.0,16.0,48.0,201.0,554.0,115,OPERATIONAL,$,True
ChIJ557SePvXDIgR7w3rsaGrDRk,El Paraiso,,Restaurant,,126 W Main St,Urbana,61801,Illinois,40.1125801,-88.2084843,4.8,47.0,1.0,1.0,0.0,2.0,43.0,62,OPERATIONAL,$$,True
ChIJ5Vz6nJPXDIgRiSuX7l-vcfk,Tres Nopales,https://www.tresnopales.com/,Mexican restaurant,,114 S Race St,Urbana,61801,Illinois,40.1119323,-88.2086633,4.6,241.0,8.0,6.0,10.0,34.0,183.0,237,OPERATIONAL,$,True
ChIJVVUFr27XDIgRU7BkU8zJIbI,Pastamania,https://pastamania.us/contact,Restaurant,,1004 W University Ave,Urbana,61801,Illinois,40.1166604,-88.2208982,4.5,42.0,3.0,1.0,0.0,4.0,34.0,57,OPERATIONAL,$$,True
ChIJYy9Y5Z3XDIgRzPhMXRdBTnY,Panda Express,https://www.pandaexpress.com/locations/il/urbana/2836,Chinese restaurant,,106 E University Ave,Urbana,61801,Illinois,40.1168417,-88.206665,3.8,446.0,61.0,33.0,43.0,112.0,197.0,38,OPERATIONAL,$,True
ChIJi7HSaRDaDIgRLAsHmAH0anI,Portillo's Champaign,https://www.portillos.com/locations/champaign/?utm_source=google,Fast food restaurant,,2306 N Prospect Ave,Champaign,61822,Illinois,40.144219,-88.256994,4.3,3875.0,182.0,131.0,334.0,765.0,2463.0,1056,OPERATIONAL,$,True
ChIJqSwIG0PXDIgRpQPPIanX5oc,Encanto Restaurant and Bar,,Mexican restaurant,,115 W Main St,Urbana,61801,Illinois,40.1121427,-88.2080353,4.5,113.0,2.0,5.0,7.0,19.0,80.0,111,OPERATIONAL,,True
ChIJw-iDc9XXDIgRH3ylcNPTrZI,Les Gourmets Cuisine,http://www.lesgourmetsbychris.com/,Restaurant,,401 N Broadway Ave,Urbana,61801,Illinois,40.1152347,-88.208163,4.7,13.0,1.0,0.0,0.0,0.0,12.0,70,OPERATIONAL,$$,True
ChIJZ-ILryzXDIgR_X61yZlYNbE,Baxters American Grille,https://baxtersgrille.com/,American restaurant,,100 Trade Ctr Dr,Champaign,61820,Illinois,40.0970619,-88.2456278,4.4,794.0,30.0,25.0,55.0,144.0,540.0,422,OPERATIONAL,$$,True
ChIJAcUAjojXDIgRi_VQRfipH0M,Casa Del Mar,https://www.facebook.com/Casa-Del-Mar-2353893441503807/,Mexican restaurant,,2870 S Philo Rd,Urbana,61802,Illinois,40.0816058,-88.188775,4.5,670.0,9.0,19.0,34.0,158.0,450.0,260,OPERATIONAL,$$,False
ChIJGalvnm7XDIgRBtQWj9m5_Xw,Dairy Queen Grill & Chill,https://www.dairyqueen.com/en-us/locations/il/urbana/911-w-university/1395/?utm_source=organic,Fast food restaurant,,911 W University Ave,Urbana,61801,Illinois,40.1161399,-88.2202846,4.2,544.0,24.0,24.0,61.0,167.0,268.0,85,OPERATIONAL,$,True
ChIJK1bMdXbXDIgRLISjCVFVpWQ,Windy City Express,https://windycityexpress.e-tab.com/windycityexpress#!/order-type,Fast food restaurant,,410 N Race St,Urbana,61801,Illinois,40.1161753,-88.2086737,4.4,640.0,31.0,8.0,46.0,126.0,429.0,62,OPERATIONAL,$,True
ChIJbXkySZzXDIgRnpKCXGpkJ4k,Arby's,https://locations.arbys.com/il/urbana/509-n-cunningham.html?utm_source=google%20my%20business,Fast food restaurant,,509 N Cunningham Ave,Urbana,61801,Illinois,40.1178139,-88.2048279,4.0,601.0,43.0,28.0,87.0,170.0,273.0,44,OPERATIONAL,$,True
ChIJy8hHOhTXDIgRw8-A4gSrjXo,Manolo's Pizza & Empanadas,http://manolospizza.com/,Pizza restaurant,,1115 W Oregon St,Urbana,61801,Illinois,40.1068684,-88.2233919,4.4,508.0,18.0,14.0,38.0,111.0,327.0,77,OPERATIONAL,$,True
ChIJVU0tYWnXDIgRe4I1I0YcD9I,Burger King,https://burgerking.com/store-locator/store/restaurant_23064,Restaurant,,1106 W University Ave,Urbana,61801,Illinois,40.1166486,-88.2231063,3.4,659.0,143.0,50.0,80.0,152.0,234.0,91,OPERATIONAL,$,True
ChIJ-Wkd2pPXDIgR00QRajSyHh4,A Taste of Both Worlds,http://tastebothworlds.com/,Restaurant,,401 N Broadway Ave,Urbana,61801,Illinois,40.1152347,-88.2081631,4.8,140.0,2.0,4.0,2.0,10.0,122.0,145,OPERATIONAL,$$,True
ChIJ78crA2zXDIgRYRRyv19IXe0,Taco Bell,https://locations.tacobell.com/il/urbana/1003-university.html?utm_source=yext,Fast food restaurant,,1003 University,Urbana,61801,Illinois,40.1162192,-88.2211233,3.7,1034.0,150.0,67.0,151.0,243.0,423.0,230,OPERATIONAL,$,True
ChIJKbhj9RbXDIgRWAYfIpznmho,Spice Box,https://spicebox.illinois.edu/,Restaurant,,905 S Goodwin Ave,Urbana,61801,Illinois,40.104724,-88.2241965,4.6,15.0,1.0,0.0,0.0,2.0,12.0,15,OPERATIONAL,,False
ChIJwacskXTXDIgRJcsXwgon-_U,Strawberry Fields Cafe,http://www.strawberry-fields.com/,Cafe,,306 W Springfield Ave,Urbana,61801,Illinois,40.1126128,-88.2113898,4.3,239.0,8.0,6.0,25.0,56.0,144.0,154,OPERATIONAL,$$$,True
ChIJj7naiUzXDIgRysCvEK40uVY,Hamilton Walker's,https://www.hamiltonwalkers.com/?y_source=1_NTM2NjMyNDEtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,Steak house,Downtown Champaign,201 N Neil St,Champaign,61820,Illinois,40.117497,-88.243766,4.4,844.0,27.0,37.0,55.0,136.0,589.0,663,OPERATIONAL,$$$,True
ChIJyZ-YWFrXDIgRQ78mxkN5oPY,Neil St. Blues,https://www.neilstblues.com/,Soul food restaurant,Downtown Champaign,301 N Neil St #106,Champaign,61820,Illinois,40.1189942,-88.2437321,4.5,912.0,40.0,27.0,58.0,140.0,647.0,411,OPERATIONAL,$$,True
ChIJKbhj9RbXDIgRmSmTmXrOdZw,Bevier Cafe,http://beviercafe.illinois.edu/,Restaurant,,905 S Goodwin Ave #298,Urbana,61801,Illinois,40.104724,-88.2241965,4.4,35.0,1.0,2.0,0.0,10.0,22.0,12,OPERATIONAL,,False
ChIJBUwndT_XDIgRq-dn6OFKEe0,Mia Za's,http://www.miazas.com/,Italian restaurant,Campustown,629 E Green St #5701,Champaign,61820,Illinois,40.1101799,-88.2291573,4.4,695.0,27.0,15.0,56.0,176.0,421.0,176,OPERATIONAL,$,True
ChIJI_EG90vXDIgRsfh08quGoOY,Seven Saints,http://www.sevensaintsbar.com/,Bar & grill,Downtown Champaign,32 E Chester St,Champaign,61820,Illinois,40.1165433,-88.2419351,4.6,1994.0,29.0,36.0,88.0,426.0,1415.0,647,OPERATIONAL,$$,True
ChIJB30-EHbXDIgRtlpBUU0AheY,Jimmy John's,https://locations.jimmyjohns.com/il/urbana/sandwiches-9036.html?utm_source=google%20my%20business,Sandwich shop,,102 E University Ave Ste. A,Urbana,61801,Illinois,40.1168182,-88.2071098,3.8,306.0,48.0,20.0,26.0,73.0,139.0,17,OPERATIONAL,$,True
ChIJFZiKNT_XDIgRGo1TCsq9bG0,Signature Grill,http://thesignaturegrill.com/,Restaurant,Campustown,505 E Green St #3,Champaign,61820,Illinois,40.1101223,-88.2313135,4.4,708.0,32.0,26.0,49.0,153.0,448.0,240,OPERATIONAL,$,True
ChIJfQ1D-yzXDIgRe-Dpfyvb0Qo,Merry Ann's Diner,http://www.merryannsdiner.com/,Diner,,1510 S Neil St,Champaign,61820,Illinois,40.0983112,-88.2442831,4.5,1769.0,51.0,47.0,122.0,339.0,1210.0,372,OPERATIONAL,$,True
ChIJR3JKUnHXDIgRIGd56vtzGqU,KFC,https://locations.kfc.com/il/urbana/410-university-avenue,Chicken restaurant,,410 E University Ave,Urbana,61801,Illinois,40.1167647,-88.2122393,3.4,789.0,156.0,74.0,118.0,156.0,285.0,59,OPERATIONAL,$,True
ChIJ9-8gs37XDIgRieLxV-B4LSA,Napolis Italian Restaurant- Champaign,https://napolisitalianchampaign.com/,Restaurant,,1807 S Neil St,Champaign,61820,Illinois,40.094077,-88.2473831,4.9,66.0,1.0,0.0,1.0,3.0,61.0,57,OPERATIONAL,$$,True
ChIJEc2zbTbXDIgR7BBRtO5y-rw,K Bowl Inc.,http://sushi-kame.com/,Restaurant,Campustown,39 E Green St,Champaign,61820,Illinois,40.1097805,-88.2409004,4.4,35.0,2.0,1.0,2.0,5.0,25.0,56,OPERATIONAL,$,True
ChIJZQrmY0zXDIgRBitutkVMdjI,Nando Milano,http://www.nandomilanochampaign.com/,Italian restaurant,Downtown Champaign,204 N Neil St,Champaign,61820,Illinois,40.1175277,-88.243351,4.2,512.0,39.0,34.0,39.0,65.0,335.0,457,OPERATIONAL,$$,True
ChIJbfpTIZ_XDIgR-IaQGY_YHgk,Xinh Xinh Cafe,https://smorefood.com/order-online/xinh-xinh-caf-urbana-61802-cc8phd16?utm_source=gmb,Vietnamese restaurant,,114 N Vine St,Urbana,61802,Illinois,40.1131997,-88.2031473,4.5,340.0,9.0,5.0,24.0,70.0,232.0,296,OPERATIONAL,$,True
ChIJUyvfoTzXDIgRNBjd9QWwJHg,Conrad's Grill - Champaign,https://www.conradsgrill.com/champaign,Restaurant,Campustown,301 E Green St,Champaign,61820,Illinois,40.1099896,-88.2351531,4.0,44.0,7.0,2.0,4.0,4.0,27.0,52,OPERATIONAL,,True
ChIJO5iask7XDIgRnlRSQ-bHxZs,Maize at the Station,http://www.maizemexicangrill.com/,Mexican restaurant,Downtown Champaign,100 N Chestnut St,Champaign,61820,Illinois,40.1164918,-88.2407756,4.4,1179.0,39.0,38.0,84.0,223.0,795.0,480,OPERATIONAL,$,True
ChIJFXhGgBHXDIgRy7Kq1jRKyUQ,Jimmy John's,https://locations.jimmyjohns.com/il/urbana/sandwiches-9008.html?utm_source=google%20my%20business,Sandwich shop,,807 S Lincoln Ave,Urbana,61801,Illinois,40.1055563,-88.2193237,3.9,162.0,24.0,9.0,12.0,38.0,79.0,23,OPERATIONAL,$,True
ChIJFbO5rlvXDIgRS8_IeJ-J8WU,Wood N' Hog Barbecue Catering,https://www.facebook.com/WoodNHogBarbecueDowntown/,Barbecue restaurant,Downtown Champaign,500 N Walnut St,Champaign,61820,Illinois,40.1200844,-88.2409272,4.4,303.0,18.0,6.0,20.0,39.0,220.0,92,OPERATIONAL,$$,True
ChIJ64MmPtfXDIgRkgw6W4pMtAI,Four American Grill - Four Breakfast & More,https://fourbreakfast.com/,Breakfast restaurant,Campustown,401 E Green St,Champaign,61820,Illinois,40.1101023,-88.2333023,4.2,204.0,15.0,11.0,20.0,38.0,120.0,58,OPERATIONAL,$,True
ChIJcfzEA6XXDIgRfFP5XFDjjG4,Cravings,https://cravings2538.com/,Chinese restaurant,Campustown,603 S Wright St,Champaign,61820,Illinois,40.1113161,-88.2290516,4.7,264.0,7.0,3.0,10.0,31.0,213.0,367,OPERATIONAL,$,True
ChIJf_3DcC3XDIgREENlQ4b97PQ,Rainbow Garden,http://www.rainbow-garden.com/,Chinese restaurant,,1402 S Neil St,Champaign,61820,Illinois,40.1006645,-88.2439258,4.2,454.0,28.0,23.0,40.0,108.0,255.0,332,OPERATIONAL,$$,True
ChIJx4iHkTjXDIgRb-vOa9lpwvs,The Empanadas House,,South American restaurant,Campustown,404 E Green St,Champaign,61820,Illinois,40.1104457,-88.2330915,4.3,31.0,3.0,0.0,1.0,7.0,20.0,16,OPERATIONAL,$,True
ChIJoe2zRSvRDIgRU5rap1s-DrY,Biaggi's Ristorante Italiano,http://www.biaggis.com/,Italian restaurant,,2235 S Neil St,Champaign,61820,Illinois,40.0866021,-88.2470183,4.3,1524.0,67.0,37.0,135.0,352.0,933.0,728,OPERATIONAL,$$,True
ChIJRzAtXz_XDIgRo6V3stqgBXI,Jip Bap,http://www.jipbapcu.com/,Korean restaurant,Campustown,601 S 6th St Suite 101,Champaign,61820,Illinois,40.1113605,-88.2305906,4.3,343.0,14.0,14.0,24.0,85.0,206.0,233,OPERATIONAL,$,True
ChIJmYtYOz_XDIgRheUuWFqnMBI,EVO 重慶,https://evocafeil.com/,Chinese restaurant,Campustown,711 S 6th St,Champaign,61820,Illinois,40.1094391,-88.2306035,4.1,248.0,22.0,9.0,30.0,53.0,134.0,599,OPERATIONAL,$,True
ChIJlXzjdTbXDIgRp05iPjfS7aU,D.P. Dough,http://www.dpdough.com/,Pizza restaurant,Campustown,33B E Green St,Champaign,61820,Illinois,40.1100222,-88.2410473,4.6,340.0,14.0,8.0,10.0,47.0,261.0,52,OPERATIONAL,$,True
ChIJ1wD_p03XDIgRmF-XzG8FVhA,Sticky Rice,http://www.stickyricechampaign.com/,Restaurant,Downtown Champaign,415 N Neil St,Champaign,61820,Illinois,40.1198324,-88.2437684,4.6,485.0,12.0,8.0,15.0,83.0,367.0,353,OPERATIONAL,$$,True
ChIJQyhwbivRDIgRZA8gWIr3loY,Le Peep,http://champaignlepeep.com/,Breakfast restaurant,,2209 S Neil St,Champaign,61820,Illinois,40.087223,-88.2479782,4.5,830.0,26.0,12.0,55.0,179.0,558.0,333,OPERATIONAL,$$,True
ChIJk_YGD27XDIgRFbg5ygB1BWw,Subway,https://restaurants.subway.com/united-states/il/urbana/802-w-university?utm_source=yxt-goog,Sandwich shop,,802 W University Ave,Urbana,61801,Illinois,40.1167194,-88.2176646,3.8,182.0,25.0,12.0,23.0,42.0,80.0,209,OPERATIONAL,$,True
ChIJFeza-BPXDIgR0sQT4M9X1Ks,Subway,https://restaurants.subway.com/united-states/il/urbana/701-s-gregory-street?utm_source=yxt-goog,Sandwich shop,,701 S Gregory St Suite A,Urbana,61801,Illinois,40.1062126,-88.2217385,3.6,58.0,12.0,1.0,9.0,15.0,21.0,227,OPERATIONAL,$,True
ChIJ9e66yZ3XDIgRetwDl1illhk,Wendy's,https://locations.wendys.com/united-states/il/urbana/505-n-cunningham?utm_source=Yext,Fast food restaurant,,505 N Cunningham Ave,Urbana,61802,Illinois,40.1172455,-88.2050979,3.6,1158.0,181.0,88.0,195.0,283.0,411.0,454,OPERATIONAL,$,True
ChIJv8lkCT_XDIgR_06HwKpZYYI,Chipotle Mexican Grill,https://locations.chipotle.com/il/champaign/528-e-green-st?utm_source=google,Mexican restaurant,Campustown,528 E Green St,Champaign,61820,Illinois,40.110424,-88.2306421,3.6,734.0,135.0,43.0,78.0,211.0,267.0,82,OPERATIONAL,$,True
ChIJDyfYfz_XDIgRLo8TE1cbBVM,Jerusalem Middle Eastern Cuisine,http://jerusalem-cuisine.keeq.io/,Middle Eastern restaurant,Campustown,601 S Wright St,Champaign,61820,Illinois,40.1113851,-88.2290497,4.5,233.0,15.0,4.0,12.0,27.0,175.0,92,OPERATIONAL,$,False
ChIJOWKTft_XDIgRbLrCLaA2f2k,Fyrefly Grill,,Restaurant,,407 W University Ave,Urbana,61801,Illinois,40.1162409,-88.2118032,4.7,28.0,2.0,0.0,0.0,0.0,26.0,57,CLOSED_TEMPORARILY,,False
ChIJ79W-3BXXDIgR6D6Xck5viGo,Red Herring Vegetarian Restaurant,https://www.redherringlove.com/,Vegetarian restaurant,,1209 W Oregon St,Urbana,61801,Illinois,40.1068011,-88.2252231,4.5,188.0,4.0,4.0,13.0,39.0,128.0,87,CLOSED_TEMPORARILY,$$,True
ChIJH3-2NvwnDYgRzphLT9vC9Yk,Apple Dumpling,,American restaurant,,2014 N High Cross Rd,Urbana,61802,Illinois,40.1336934,-88.1624994,4.6,910.0,26.0,22.0,53.0,132.0,677.0,193,OPERATIONAL,$,True
ChIJYyNB04fXDIgRcBEg6oQZfmU,Hickory River Smokehouse,https://www.hickoryriver.com/locations/illinois/urbana/overview.html,Barbecue restaurant,,1706 N Cunningham Ave,Urbana,61802,Illinois,40.1288272,-88.1977672,4.3,1171.0,50.0,51.0,94.0,257.0,719.0,127,OPERATIONAL,$$,True
